,Epoch,CLARIFY Train AUROC,CLARIFY Train AP,CLARIFY Test AP,CLARIFY Test ROC,CLARIFY Test AUPRC,CLARIFY Test ACC,CLARIFY Test MCC,CLARIFY test Recall,CLARIFY Test f1-score,CLARIFT Test Precision0.5,Test_Specificity_confusion
590,590,0.981132386,0.972318973,0.944389282,0.956767114,0.944331911,0.90443686,0.809497474,0.884812287,0.902523934,0.920959147,0.92406
591,591,0.980942351,0.972463641,0.942970312,0.956609862,0.942905456,0.90443686,0.809214307,0.889931741,0.903030303,0.916520211,0.91894
592,592,0.980792356,0.972767772,0.941902682,0.955972114,0.941837635,0.908276451,0.816576978,0.90443686,0.907922912,0.911435942,0.91212
593,593,0.981007389,0.973460663,0.941468067,0.955072278,0.941404902,0.906996587,0.814069038,0.900170648,0.906357388,0.912629758,0.91382
594,594,0.981243813,0.97347964,0.94078388,0.954025382,0.940724225,0.907423208,0.814882309,0.902730375,0.906986712,0.911283376,0.91212
595,595,0.981599685,0.973611467,0.941621641,0.953844832,0.94156542,0.906996587,0.814003841,0.90443686,0.906757913,0.909090909,0.90956
596,596,0.98199486,0.973945666,0.94423715,0.954308583,0.944187,0.896331058,0.794204223,0.865187713,0.892998679,0.922656961,0.92747
597,597,0.982294182,0.974074973,0.946768715,0.955418089,0.946723397,0.902303754,0.805628987,0.877133106,0.899781182,0.923629829,0.92747
598,598,0.98256249,0.974493094,0.947886709,0.956382718,0.94784279,0.90443686,0.809935789,0.87883959,0.901926445,0.926258993,0.93003
599,599,0.982582275,0.974823691,0.948519425,0.957005906,0.948475423,0.909982935,0.819990048,0.906143345,0.909635974,0.913155632,0.91382
600,600,0.982753794,0.975423707,0.948978041,0.957547554,0.948934838,0.911262799,0.822568715,0.906143345,0.910806175,0.915517241,0.91638
601,601,0.982858537,0.975623466,0.949265418,0.957621813,0.949222636,0.91168942,0.823446285,0.905290102,0.911120653,0.917026793,0.91809
602,602,0.982578666,0.975083008,0.94778916,0.956806428,0.947744604,0.91168942,0.823429497,0.906143345,0.911196911,0.916307161,0.91724
603,603,0.982296789,0.974585678,0.947103388,0.956473721,0.947058233,0.91168942,0.823415108,0.916382253,0.912101911,0.907861369,0.907
604,604,0.981606703,0.973028506,0.946374171,0.956999354,0.946325624,0.913395904,0.826828228,0.918088737,0.913800425,0.909551986,0.9087
605,605,0.981125367,0.972104778,0.946560898,0.956776579,0.946512018,0.914249147,0.828549266,0.919795222,0.914722104,0.909704641,0.9087
606,606,0.981169684,0.971756275,0.947142842,0.956894882,0.947094855,0.910836177,0.821687011,0.907849829,0.910569106,0.913304721,0.91382
607,607,0.981266005,0.971841848,0.945835993,0.956384175,0.945786211,0.912542662,0.825136086,0.918088737,0.913025032,0.908016878,0.907
608,608,0.981374691,0.972070384,0.945911169,0.956776579,0.945858312,0.914249147,0.828513071,0.917235495,0.914504466,0.911789652,0.91126
609,609,0.981503631,0.972408642,0.946160776,0.957025926,0.946109146,0.912969283,0.825968633,0.917235495,0.913338997,0.909475465,0.9087
610,610,0.981495209,0.972278791,0.947004706,0.957704807,0.946953074,0.914249147,0.828607186,0.922354949,0.914938637,0.907640638,0.90614
611,611,0.981532775,0.972384264,0.947476722,0.958236992,0.947425794,0.912542662,0.825092833,0.910409556,0.912355708,0.914310197,0.91468
612,612,0.981563857,0.972551609,0.947576584,0.958629396,0.947525352,0.911262799,0.822526795,0.910409556,0.91118702,0.911965812,0.91212
613,613,0.981347219,0.972170439,0.948472589,0.959254039,0.948422578,0.909129693,0.818283513,0.905290102,0.908779443,0.912295787,0.91297
614,614,0.981054915,0.971454459,0.948859588,0.95940838,0.948811399,0.911262799,0.822536376,0.913822526,0.911489362,0.909168081,0.9087
615,615,0.981065075,0.971260558,0.949234989,0.959321745,0.949189458,0.91168942,0.823511048,0.920648464,0.912473573,0.904442582,0.90273
616,616,0.981211595,0.971659935,0.949315904,0.959347226,0.949269852,0.909982935,0.820001988,0.914675768,0.910403397,0.906170752,0.90529
617,617,0.981016146,0.971986813,0.94683079,0.958186758,0.94678119,0.913822526,0.827916329,0.92662116,0.914911542,0.903494176,0.90102
618,618,0.980938207,0.97188258,0.945393557,0.958027321,0.945338234,0.907849829,0.816043119,0.89334471,0.906493506,0.920035149,0.92235
619,619,0.981195151,0.972300164,0.944247736,0.957481304,0.944178546,0.908703072,0.817674066,0.895904437,0.907519447,0.91943958,0.9215
620,620,0.98158919,0.97313993,0.943637022,0.956679752,0.943560075,0.910409556,0.820838236,0.913822526,0.910714286,0.907627119,0.907
621,621,0.981637919,0.972874978,0.941607582,0.95610243,0.941524205,0.912969283,0.825981864,0.918088737,0.913412564,0.908783784,0.90785
622,622,0.981080181,0.971850732,0.944822984,0.956866125,0.944756285,0.913822526,0.827742681,0.906143345,0.913155632,0.920277296,0.9215
623,623,0.981333115,0.972271566,0.943302142,0.956229834,0.943220542,0.909982935,0.820052144,0.902730375,0.909325312,0.916017316,0.91724
624,624,0.980057084,0.970469538,0.94582242,0.956793323,0.945770432,0.905716724,0.811755297,0.891638225,0.904370402,0.917471466,0.9198
625,625,0.979707094,0.970410513,0.949308726,0.959221278,0.949262331,0.907423208,0.814882309,0.902730375,0.906986712,0.911283376,0.91212
626,626,0.979654422,0.97021755,0.949119849,0.959158668,0.949072782,0.910409556,0.820915937,0.902730375,0.909716251,0.916811092,0.91809
627,627,0.979360982,0.969410987,0.947224841,0.957797994,0.947174869,0.907849829,0.815795879,0.900170648,0.907136715,0.914211438,0.91553
628,628,0.979084185,0.968786936,0.94617778,0.957239601,0.946123495,0.912542662,0.825100041,0.91552901,0.912803063,0.910093299,0.90956
629,629,0.979173421,0.968757028,0.94642378,0.957483852,0.946370414,0.907849829,0.816003879,0.894197952,0.906574394,0.919298246,0.9215
630,630,0.979084787,0.96892395,0.94756155,0.957404862,0.947511809,0.907423208,0.815031863,0.896757679,0.906425183,0.9163034,0.91809
631,631,0.97969894,0.969549598,0.945284412,0.954951426,0.945234792,0.906996587,0.814069038,0.900170648,0.906357388,0.912629758,0.91382
632,632,0.97984439,0.970259077,0.94757193,0.956918543,0.947524185,0.905290102,0.811101193,0.887372014,0.90356212,0.920353982,0.92321
633,633,0.979670932,0.969914921,0.947755086,0.956884326,0.947707589,0.909129693,0.818416997,0.899317406,0.908229212,0.917319408,0.91894
634,634,0.979584237,0.969452439,0.947620544,0.956972417,0.947570593,0.91168942,0.823566228,0.901023891,0.910737387,0.920662598,0.92235
635,635,0.979534372,0.96940091,0.948071498,0.957520618,0.948020937,0.91168942,0.823379139,0.912116041,0.911727079,0.911338448,0.91126
636,636,0.979501085,0.969194853,0.947479155,0.957286922,0.947426833,0.909556314,0.819123362,0.912116041,0.909787234,0.907470289,0.907
637,637,0.979699875,0.969565044,0.947583165,0.957442719,0.947530108,0.914249147,0.828566158,0.907849829,0.913696866,0.919619706,0.92065
638,638,0.979909361,0.969739314,0.948286507,0.957332788,0.948232992,0.913822526,0.827722188,0.920648464,0.91440678,0.908249158,0.907
639,639,0.979798535,0.969393027,0.948757843,0.960439988,0.948700656,0.914675768,0.829588322,0.92662116,0.915682968,0.905,0.90273
640,640,0.979991912,0.969536905,0.949505542,0.961170922,0.949450953,0.916382253,0.832783906,0.919795222,0.916666667,0.913559322,0.91297
641,641,0.980131948,0.969672843,0.949896079,0.961713299,0.949842114,0.916808874,0.833642328,0.920648464,0.917127072,0.913632515,0.91297
642,642,0.980116574,0.969761678,0.95001442,0.962039453,0.949965099,0.918515358,0.837082214,0.924061433,0.918964786,0.913924051,0.91297
643,643,0.980732732,0.970810065,0.950401672,0.961673986,0.950356991,0.914675768,0.829370858,0.911262799,0.914383562,0.917525773,0.91809
644,644,0.981395747,0.971660698,0.946233774,0.956578557,0.946184829,0.913822526,0.827916329,0.901023891,0.912705272,0.92469352,0.92662
645,645,0.981102908,0.970509748,0.950274986,0.961858903,0.950230422,0.916808874,0.833909512,0.903583618,0.915693904,0.928133216,0.93003
646,646,0.981749814,0.971480924,0.953559708,0.96312275,0.953519493,0.912116041,0.8243089,0.905290102,0.911512027,0.917820069,0.91894
647,647,0.981932629,0.971067727,0.954010268,0.962889055,0.953970943,0.912969283,0.826015544,0.906143345,0.912371134,0.918685121,0.9198
648,648,0.981770334,0.970340886,0.954523896,0.963350621,0.954484062,0.916808874,0.833909512,0.903583618,0.915693904,0.928133216,0.93003
649,649,0.980783934,0.969087512,0.952077738,0.959598394,0.952038875,0.908703072,0.817674066,0.895904437,0.907519447,0.91943958,0.9215
650,650,0.98076094,0.970281138,0.951637458,0.95877136,0.951597263,0.907423208,0.815502426,0.887372014,0.905528951,0.924444444,0.92747
651,651,0.981287127,0.970691906,0.950889098,0.959276608,0.950846611,0.915102389,0.830212333,0.912969283,0.914920906,0.916880891,0.91724
652,652,0.981270216,0.970299072,0.951284656,0.959825537,0.951243239,0.912116041,0.824467406,0.900170648,0.911053541,0.922202797,0.92406
653,653,0.981336323,0.970258621,0.951120698,0.960187364,0.951079772,0.912542662,0.825338026,0.900170648,0.911447084,0.923009624,0.92491
654,654,0.980420843,0.969047843,0.94559725,0.957045219,0.945543285,0.916808874,0.833620478,0.91552901,0.916702264,0.917878529,0.91809
655,655,0.981570808,0.970342351,0.950516302,0.96104279,0.950469241,0.916382253,0.8329695,0.905290102,0.915444349,0.92582897,0.92747
656,656,0.981233519,0.969652539,0.949923634,0.960802543,0.94987558,0.914675768,0.829700745,0.900170648,0.913419913,0.927065026,0.92918
657,657,0.981173895,0.969549746,0.948581668,0.960706444,0.948529265,0.916382253,0.832842119,0.909556314,0.91580756,0.922145329,0.92321
658,658,0.980869493,0.969477538,0.949636545,0.961646321,0.949584327,0.914675768,0.829497691,0.905290102,0.913867356,0.922608696,0.92406
659,659,0.98039063,0.968729199,0.950453933,0.962010332,0.950400707,0.91552901,0.831088274,0.911262799,0.915167095,0.919104991,0.9198
660,660,0.980194045,0.968606496,0.950982538,0.962212722,0.95092908,0.912969283,0.826058853,0.90443686,0.91222031,0.920138889,0.9215
661,661,0.980019919,0.968564728,0.951670003,0.962431129,0.951616969,0.911262799,0.822602257,0.90443686,0.910652921,0.916955017,0.91809
662,662,0.980096521,0.96894542,0.951612134,0.962276788,0.951559105,0.909982935,0.819968557,0.908703072,0.909867578,0.911035073,0.91126
663,663,0.980125798,0.968993677,0.949746717,0.9622615,0.949687387,0.917235495,0.83447585,0.91894198,0.917376491,0.915816327,0.91553
664,664,0.980335418,0.969412473,0.946702461,0.961025318,0.946618167,0.914675768,0.829362404,0.912116041,0.914456801,0.916809605,0.91724
665,665,0.980553192,0.969853257,0.945620368,0.960198284,0.945535523,0.916382253,0.83280816,0.921501706,0.916808149,0.912162162,0.91126
666,666,0.980609741,0.969963356,0.94414963,0.959709053,0.944062544,0.918515358,0.837140731,0.92662116,0.919170546,0.911838791,0.91041
667,667,0.980482739,0.970110428,0.943511423,0.959575097,0.943433006,0.919368601,0.838774146,0.924061433,0.919745223,0.915469146,0.91468
668,668,0.980267906,0.970148246,0.94507923,0.959650083,0.94502074,0.916382253,0.833037461,0.903583618,0.915298185,0.92732049,0.92918
669,669,0.980515493,0.970821847,0.945755412,0.959757103,0.945699146,0.918515358,0.83709928,0.924914676,0.919033489,0.913226622,0.91212
670,670,0.98062057,0.971253534,0.946927894,0.960215757,0.946873068,0.920221843,0.840446439,0.91894198,0.920119607,0.921300257,0.9215
671,671,0.980475119,0.971093363,0.948106195,0.960956884,0.948052505,0.920648464,0.841298153,0.921501706,0.920716113,0.919931857,0.9198
672,672,0.980334749,0.970771159,0.949226013,0.961595359,0.949174388,0.923208191,0.846565545,0.932593857,0.923922232,0.915410385,0.91382
673,673,0.980200729,0.970320092,0.950032053,0.96174242,0.94998296,0.922354949,0.844832918,0.913822526,0.921686747,0.9296875,0.93089
674,674,0.980147589,0.970337689,0.949732204,0.961339095,0.949683269,0.92278157,0.845578222,0.925767918,0.923011484,0.920271416,0.9198
675,675,0.980199192,0.970361225,0.949711543,0.961102488,0.94966356,0.925767918,0.851580475,0.930887372,0.92614601,0.921452703,0.92065
676,676,0.980206144,0.97038691,0.94764225,0.960178628,0.947591965,0.926194539,0.852391871,0.924914676,0.926099957,0.927288281,0.92747
677,677,0.980255741,0.970290497,0.946868768,0.959534328,0.946815672,0.923634812,0.847529121,0.911262799,0.922678186,0.934383202,0.93601
678,678,0.980308814,0.970337549,0.947091464,0.959358874,0.947038523,0.921928328,0.844324254,0.905290102,0.920607375,0.936451898,0.93857
679,679,0.980435415,0.970260909,0.947688745,0.959564177,0.947636226,0.917235495,0.834744505,0.90443686,0.916162489,0.928196147,0.93003
680,680,0.980490092,0.969954976,0.947584279,0.959037088,0.947533431,0.919795222,0.839766536,0.93003413,0.920608108,0.911371237,0.90956
681,681,0.980625249,0.970474212,0.9479506,0.959099698,0.947900459,0.92278157,0.845652107,0.93003413,0.923337569,0.916736754,0.91553
682,682,0.980683068,0.970911135,0.948105082,0.959808792,0.948053658,0.924061433,0.848222912,0.931740614,0.924640135,0.917647059,0.91638
683,683,0.980959463,0.971624578,0.948396515,0.960497501,0.948343279,0.92662116,0.853421277,0.936860068,0.927364865,0.918060201,0.91638
684,684,0.981295416,0.972482823,0.948653983,0.960718092,0.94860072,0.927901024,0.85596689,0.937713311,0.928601605,0.919665272,0.91809
685,685,0.981499153,0.973186423,0.949227866,0.961018766,0.949175866,0.924061433,0.848124102,0.923208191,0.923996584,0.924786325,0.92491
686,686,0.98145878,0.972991771,0.949444862,0.961240812,0.9493927,0.924914676,0.849829352,0.924914676,0.924914676,0.924914676,0.92491
687,687,0.981385787,0.972704047,0.947779602,0.960739933,0.947723954,0.924914676,0.849830589,0.924061433,0.924850555,0.925641026,0.92577
688,688,0.981546745,0.972577042,0.947383642,0.960755221,0.947325726,0.922354949,0.844832918,0.913822526,0.921686747,0.9296875,0.93089
689,689,0.981442737,0.972133608,0.946739517,0.960639466,0.946678766,0.922354949,0.844832918,0.913822526,0.921686747,0.9296875,0.93089
690,690,0.981235524,0.971597572,0.946832364,0.960588504,0.946770094,0.924061433,0.848400857,0.911262799,0.923076923,0.935201401,0.93686
691,691,0.980892085,0.97073513,0.947648928,0.960702076,0.947587438,0.921501706,0.843210929,0.910409556,0.920621225,0.931064572,0.93259
692,692,0.980779522,0.97071068,0.946848959,0.960120386,0.946763928,0.923634812,0.847380985,0.91552901,0.923010753,0.930615785,0.93174
693,693,0.98049691,0.970680234,0.943806558,0.95843647,0.943717402,0.91894198,0.838123181,0.906996587,0.917962003,0.929195804,0.93089
694,694,0.980750245,0.971662966,0.944068786,0.958197678,0.943994913,0.917662116,0.835514339,0.906996587,0.916774472,0.926765475,0.92833
695,695,0.98063855,0.972052879,0.942999027,0.95675401,0.942928691,0.917235495,0.834676405,0.906143345,0.916307161,0.926701571,0.92833
696,696,0.981208186,0.972503773,0.946066738,0.960159699,0.945983616,0.920648464,0.841504024,0.909556314,0.919758412,0.930191972,0.93174
697,697,0.981739319,0.97314192,0.946664398,0.959891787,0.946607975,0.927901024,0.855872149,0.934300341,0.928359474,0.922493682,0.9215
698,698,0.981556504,0.972476924,0.945132466,0.959377075,0.945072695,0.926194539,0.852426625,0.930887372,0.926539278,0.922231615,0.9215
699,699,0.98137282,0.971945044,0.944124362,0.959203077,0.944062106,0.925341297,0.850682904,0.925767918,0.925373134,0.924978687,0.92491
700,700,0.981564726,0.971836586,0.944360504,0.960026471,0.94429795,0.92662116,0.853287049,0.921501706,0.926243568,0.931034483,0.93174
701,701,0.981498351,0.971679376,0.944419425,0.960447996,0.944355995,0.928754266,0.857523828,0.925767918,0.928540864,0.931330472,0.93174
702,702,0.981636849,0.972408384,0.944909033,0.960785798,0.944840307,0.925341297,0.850752275,0.91894198,0.924860455,0.930855661,0.93174
703,703,0.981682703,0.972727835,0.945493475,0.960929219,0.945415995,0.927474403,0.854979928,0.923208191,0.927163668,0.931153184,0.93174
704,704,0.981762447,0.972788918,0.945939128,0.960956884,0.94586278,0.923634812,0.847358771,0.916382253,0.923076923,0.92987013,0.93089
705,705,0.982021463,0.973366324,0.94621536,0.961022406,0.946138691,0.919795222,0.839830153,0.907849829,0.918825561,0.93006993,0.93174
706,706,0.982189907,0.973567626,0.947349875,0.961590991,0.94727872,0.921928328,0.844080674,0.910409556,0.921018558,0.931877729,0.93345
707,707,0.982087437,0.973144946,0.947505174,0.961639769,0.947439341,0.924488055,0.849139637,0.914675768,0.923739767,0.932985205,0.9343
708,708,0.982046864,0.972929072,0.947587788,0.961712571,0.947525488,0.923634812,0.847380985,0.91552901,0.923010753,0.930615785,0.93174
709,709,0.981994191,0.972787023,0.948190722,0.96200014,0.948131385,0.924488055,0.848978891,0.923208191,0.924391286,0.925577417,0.92577
710,710,0.981940717,0.972839005,0.948042092,0.962083862,0.947981995,0.925341297,0.850734931,0.919795222,0.924924925,0.930112166,0.93089
711,711,0.981974005,0.973088815,0.948060439,0.962242571,0.947997884,0.924914676,0.849860288,0.920648464,0.924592973,0.928571429,0.92918
712,712,0.982143251,0.973392389,0.947514438,0.96252286,0.947446263,0.926194539,0.852396836,0.924061433,0.926036768,0.928020566,0.92833
713,713,0.982058361,0.973171632,0.946507449,0.96260003,0.946430908,0.926194539,0.852391871,0.927474403,0.926288879,0.925106383,0.92491
714,714,0.982085231,0.973195454,0.946754523,0.962889055,0.946673606,0.926194539,0.852391871,0.924914676,0.926099957,0.927288281,0.92747
715,715,0.982014111,0.97303955,0.946244179,0.963067421,0.94615418,0.924914676,0.849873901,0.919795222,0.924528302,0.929310345,0.93003
716,716,0.982023001,0.972972988,0.94607657,0.962926912,0.945983885,0.926194539,0.852404283,0.923208191,0.92597347,0.928755365,0.92918
717,717,0.981948805,0.972861545,0.946170669,0.963031748,0.946076203,0.925767918,0.851566835,0.921501706,0.925449871,0.929432014,0.93003
718,718,0.982011905,0.973100987,0.946372855,0.963256707,0.946277404,0.927047782,0.854110798,0.924061433,0.926829268,0.929613734,0.93003
719,719,0.981847137,0.972872059,0.946499868,0.963151871,0.946404188,0.92662116,0.853262199,0.93003413,0.926870748,0.923728814,0.92321
720,720,0.98203423,0.973308793,0.94614993,0.962808973,0.946053259,0.925341297,0.850707677,0.929180887,0.925626859,0.922099915,0.9215
